date,year,locality,estimated_value,sale_price,property,residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,face,year_from_date,month_num,month_name,year_month,price_diff,pct_diff,valuation_status,sale_price_outlier_flag,estimated_value_outlier_flag,price_diff_outlier_flag,pct_diff_outlier_flag
2021-03-28,2021,Waterbury,35160.0,32000.0,Single Family,Detached House,3,3,1097.0,1.0234955,South,2021,3,March,2021-03,-3160.0,-8.987485779294653,Undervalued,False,False,False,False
2021-03-28,2021,Bridgeport,112930.0,125500.0,Two Family,Duplex,4,3,1021.0,1.0234955,North,2021,3,March,2021-03,12570.0,11.130788984326575,Overvalued,False,False,False,False
2021-03-28,2021,Fairfield,172410.0,475000.0,Single Family,Detached House,3,3,914.0,1.0234955,North,2021,3,March,2021-03,302590.0,175.50606113334493,Overvalued,False,False,False,True
2021-03-28,2021,Greenwich,772520.0,1200000.0,Single Family,Detached House,3,2,948.0,1.0234955,West,2021,3,March,2021-03,427480.0,55.33578418681717,Overvalued,False,False,False,False
2021-03-28,2021,Unknown,239190.0,347500.0,Single Family,Detached House,3,3,1086.0,1.0234955,East,2021,3,March,2021-03,108310.0,45.28199339437268,Overvalued,False,False,False,False
2021-03-28,2021,Bridgeport,97490.0,128000.0,Single Family,Detached House,3,2,922.0,1.0234955,East,2021,3,March,2021-03,30510.0,31.29551748897323,Overvalued,False,False,False,False
2021-03-29,2021,Stamford,256180.0,512500.0,Single Family,Detached House,3,3,1013.0,1.0234955,South,2021,3,March,2021-03,256320.0,100.05464907486923,Overvalued,False,False,False,False
2021-03-29,2021,Unknown,359230.0,451500.0,Single Family,Detached House,3,1,984.0,1.0234955,West,2021,3,March,2021-03,92270.0,25.685493973220495,Overvalued,False,False,False,False
2021-03-29,2021,Unknown,91350.0,106900.0,Single Family,Detached House,3,3,981.0,1.0234955,North,2021,3,March,2021-03,15550.0,17.022441160372196,Overvalued,False,False,False,False
2021-03-29,2021,Unknown,705320.0,1185000.0,Single Family,Detached House,3,1,1021.0,1.0234955,East,2021,3,March,2021-03,479680.0,68.00884704814835,Overvalued,False,False,False,False
2021-04-01,2021,Bridgeport,103010.0,205000.0,Two Family,Duplex,4,4,1249.0,1.0234955,North,2021,4,April,2021-04,101990.0,99.00980487331327,Overvalued,False,False,False,False
2021-04-01,2021,Waterbury,78870.0,75000.0,?,Triplex,6,6,1955.0,1.0234955,West,2021,4,April,2021-04,-3870.0,-4.906808672499049,Fair,False,False,False,False
2021-04-01,2021,Bridgeport,93360.0,102000.0,Single Family,Detached House,3,3,1021.0,1.0234955,West,2021,4,April,2021-04,8640.0,9.254498714652955,Overvalued,False,False,False,False
2021-04-01,2021,Waterbury,78590.0,134900.0,Single Family,Detached House,3,2,1017.0,1.0234955,South,2021,4,April,2021-04,56310.0,71.6503371930271,Overvalued,False,False,False,False
2021-04-01,2021,Bridgeport,74640.0,138000.0,Single Family,Detached House,3,2,965.0,1.0234955,East,2021,4,April,2021-04,63360.0,84.88745980707395,Overvalued,False,False,False,False
2021-04-01,2021,Bridgeport,78510.0,100700.0,Single Family,Detached House,3,1,936.0,1.0234955,North,2021,4,April,2021-04,22190.0,28.26391542478665,Overvalued,False,False,False,False
2021-04-01,2021,Bridgeport,100760.0,215000.0,?,Duplex,4,4,1447.0,1.0234955,South,2021,4,April,2021-04,114240.0,113.37832473203653,Overvalued,False,False,False,False
2021-04-01,2021,Waterbury,138200.0,185000.0,Single Family,Detached House,3,1,1021.0,1.0234955,North,2021,4,April,2021-04,46800.0,33.86396526772793,Overvalued,False,False,False,False
2021-04-01,2021,West Hartford,189140.0,285000.0,Single Family,Detached House,3,3,925.0,1.0234955,North,2021,4,April,2021-04,95860.0,50.68203447181981,Overvalued,False,False,False,False
2021-04-02,2021,Unknown,310060.0,530000.0,Single Family,Detached House,3,1,952.0,1.0234955,South,2021,4,April,2021-04,219940.0,70.93465780816615,Overvalued,False,False,False,False
2021-04-02,2021,Fairfield,403340.0,473200.0,Single Family,Detached House,3,2,1099.0,1.0234955,North,2021,4,April,2021-04,69860.0,17.32037486983686,Overvalued,False,False,False,False
2021-04-02,2021,Greenwich,1547000.0,2250000.0,Single Family,Detached House,3,3,1025.0,1.0234955,West,2021,4,April,2021-04,703000.0,45.44279250161603,Overvalued,True,True,True,False
2021-04-02,2021,Waterbury,94670.0,120000.0,Two Family,Duplex,4,2,1212.0,1.0234955,South,2021,4,April,2021-04,25330.0,26.756100137319113,Overvalued,False,False,False,False
2021-04-03,2021,Unknown,163930.0,90000.0,Single Family,Detached House,3,3,1015.0,1.0234955,North,2021,4,April,2021-04,-73930.0,-45.098517659976814,Undervalued,False,False,False,False
2021-04-03,2021,Unknown,407260.0,621000.0,Single Family,Detached House,3,3,1021.0,1.0234955,West,2021,4,April,2021-04,213740.0,52.482443647792564,Overvalued,False,False,False,False
2021-04-04,2021,Bridgeport,127170.0,355000.0,Two Family,Duplex,4,3,1346.0,1.0234955,North,2021,4,April,2021-04,227830.0,179.1538884957144,Overvalued,False,False,False,True
2021-04-04,2021,Fairfield,501410.0,660000.0,Single Family,Detached House,3,2,1076.0,1.0234955,North,2021,4,April,2021-04,158590.0,31.628806764922917,Overvalued,False,False,False,False
2021-04-04,2021,Fairfield,646240.0,745200.0,Single Family,Detached House,3,3,986.0,1.0234955,South,2021,4,April,2021-04,98960.0,15.313196335726664,Overvalued,False,False,False,False
2021-04-04,2021,Bridgeport,93850.0,75300.0,Two Family,Duplex,4,3,1487.0,1.0234955,South,2021,4,April,2021-04,-18550.0,-19.76558337773042,Undervalued,False,False,False,False
2021-04-05,2021,Waterbury,68340.0,35000.0,Single Family,Detached House,3,1,969.0,1.0234955,East,2021,4,April,2021-04,-33340.0,-48.78548434299093,Undervalued,False,False,False,False
2021-04-05,2021,Greenwich,1247960.0,1910822.0,Single Family,Detached House,3,3,938.0,1.0234955,South,2021,4,April,2021-04,662862.0,53.11564473220296,Overvalued,True,True,True,False
2021-04-08,2021,West Hartford,424550.0,550000.0,?,Detached House,3,1,1021.0,1.0234955,South,2021,4,April,2021-04,125450.0,29.54893416558709,Overvalued,False,False,False,False
2021-04-08,2021,Waterbury,36710.0,48000.0,Single Family,Detached House,3,2,1089.0,1.0234955,South,2021,4,April,2021-04,11290.0,30.754562789430672,Overvalued,False,False,False,False
2021-04-08,2021,Bridgeport,90380.0,230000.0,Single Family,Detached House,3,1,1088.0,1.0234955,East,2021,4,April,2021-04,139620.0,154.4810798849303,Overvalued,False,False,False,False
2021-04-08,2021,Bridgeport,108730.0,124687.0,Two Family,Duplex,4,2,1481.0,1.0234955,West,2021,4,April,2021-04,15957.0,14.67580244642693,Overvalued,False,False,False,False
2021-04-09,2021,Bridgeport,103350.0,250000.0,Single Family,Detached House,3,1,1066.0,1.0234955,West,2021,4,April,2021-04,146650.0,141.89646831156264,Overvalued,False,False,False,False
2021-04-09,2021,West Hartford,132090.0,254000.0,?,Detached House,3,1,1025.0,1.0234955,North,2021,4,April,2021-04,121910.0,92.29313346960406,Overvalued,False,False,False,False
2021-04-09,2021,Stamford,424950.0,589000.0,Single Family,Detached House,3,1,1022.0,1.0234955,East,2021,4,April,2021-04,164050.0,38.604541710789505,Overvalued,False,False,False,False
2021-04-10,2021,Unknown,149530.0,190000.0,?,Detached House,3,3,968.0,1.0234955,West,2021,4,April,2021-04,40470.0,27.064803049555273,Overvalued,False,False,False,False
2021-04-11,2021,Waterbury,93570.0,146000.0,Single Family,Detached House,3,2,988.0,1.0234955,East,2021,4,April,2021-04,52430.0,56.032916533076836,Overvalued,False,False,False,False
2021-04-11,2021,Waterbury,134680.0,210000.0,Single Family,Detached House,3,2,985.0,1.0234955,North,2021,4,April,2021-04,75320.0,55.92515592515592,Overvalued,False,False,False,False
2021-04-12,2021,Greenwich,556640.0,580000.0,?,Detached House,3,1,903.0,1.0234955,West,2021,4,April,2021-04,23360.0,4.19660822075309,Fair,False,False,False,False
2021-04-12,2021,Greenwich,1950000.0,1328250.0,Single Family,Detached House,3,1,915.0,1.0234955,East,2021,4,April,2021-04,-621750.0,-31.884615384615383,Undervalued,False,True,True,False
2021-04-12,2021,Waterbury,13460.0,17000.0,Single Family,Detached House,3,1,1036.0,1.0234955,West,2021,4,April,2021-04,3540.0,26.300148588410106,Overvalued,False,False,False,False
2021-04-12,2021,Greenwich,1735790.0,2675000.0,Single Family,Detached House,3,3,936.0,1.0234955,North,2021,4,April,2021-04,939210.0,54.10850390888299,Overvalued,True,True,True,False
2021-04-12,2021,Stamford,269180.0,390000.0,Single Family,Detached House,3,3,986.0,1.0234955,South,2021,4,April,2021-04,120820.0,44.88446392748347,Overvalued,False,False,False,False
2021-04-12,2021,Waterbury,113250.0,142000.0,Two Family,Duplex,4,4,1300.0,1.0234955,South,2021,4,April,2021-04,28750.0,25.386313465783665,Overvalued,False,False,False,False
2021-04-15,2021,Waterbury,95580.0,145000.0,Three Family,Triplex,6,5,2166.0,1.0234955,North,2021,4,April,2021-04,49420.0,51.70537769407826,Overvalued,False,False,False,False
2021-04-15,2021,West Hartford,135590.0,155000.0,Single Family,Detached House,3,2,1001.0,1.0234955,South,2021,4,April,2021-04,19410.0,14.315214986355926,Overvalued,False,False,False,False
2021-04-15,2021,Bridgeport,56360.0,95000.0,Single Family,Detached House,3,3,933.0,1.0234955,West,2021,4,April,2021-04,38640.0,68.55926188786373,Overvalued,False,False,False,False
2021-04-16,2021,Fairfield,846020.0,1670000.0,Single Family,Detached House,3,1,977.0,1.0234955,South,2021,4,April,2021-04,823980.0,97.3948606415924,Overvalued,True,False,True,False
2021-04-17,2021,Bridgeport,90890.0,208000.0,Single Family,Detached House,3,3,941.0,1.0234955,East,2021,4,April,2021-04,117110.0,128.84805809219938,Overvalued,False,False,False,False
2021-04-18,2021,Stamford,559110.0,889000.0,Single Family,Detached House,3,3,1041.0,1.0234955,East,2021,4,April,2021-04,329890.0,59.00270072078839,Overvalued,False,False,False,False
2021-04-18,2021,Bridgeport,95080.0,162960.0,Single Family,Detached House,3,3,1044.0,1.0234955,East,2021,4,April,2021-04,67880.0,71.39251156920487,Overvalued,False,False,False,False
2021-04-18,2021,Waterbury,100620.0,175000.0,Three Family,Triplex,6,4,1904.0,1.0234955,North,2021,4,April,2021-04,74380.0,73.92168554959252,Overvalued,False,False,False,False
2021-04-23,2021,Bridgeport,133310.0,223125.0,Two Family,Duplex,4,2,1222.0,1.0234955,South,2021,4,April,2021-04,89815.0,67.37304028204936,Overvalued,False,False,False,False
2021-04-23,2021,Waterbury,59780.0,48500.0,Single Family,Detached House,3,3,917.0,1.0234955,West,2021,4,April,2021-04,-11280.0,-18.869187019069923,Undervalued,False,False,False,False
2021-04-25,2021,Bridgeport,80510.0,195000.0,Single Family,Detached House,3,1,1100.0,1.0234955,West,2021,4,April,2021-04,114490.0,142.2059371506645,Overvalued,False,False,False,False
2021-04-25,2021,Greenwich,349790.0,650000.0,Three Family,Triplex,6,5,1960.0,1.0234955,South,2021,4,April,2021-04,300210.0,85.82578118299551,Overvalued,False,False,False,False
2021-04-25,2021,West Hartford,149870.0,227500.0,Single Family,Detached House,3,2,1084.0,1.0234955,West,2021,4,April,2021-04,77630.0,51.798225128444656,Overvalued,False,False,False,False
2021-04-26,2021,Fairfield,2890790.0,3000000.0,Single Family,Detached House,3,3,985.0,1.0234955,West,2021,4,April,2021-04,109210.0,3.7778600313409134,Fair,True,True,False,False
2021-04-26,2021,Waterbury,61410.0,119000.0,Single Family,Detached House,3,3,905.0,1.0234955,North,2021,4,April,2021-04,57590.0,93.77951473701351,Overvalued,False,False,False,False
2021-04-26,2021,Stamford,419930.0,675000.0,Three Family,Triplex,6,6,2058.0,1.0234955,East,2021,4,April,2021-04,255070.0,60.74107589360131,Overvalued,False,False,False,False
2021-04-29,2021,Waterbury,61760.0,54000.0,?,Detached House,3,2,943.0,1.0234955,West,2021,4,April,2021-04,-7760.0,-12.564766839378239,Undervalued,False,False,False,False
2021-04-29,2021,Stamford,310170.0,200000.0,Single Family,Detached House,3,2,958.0,1.0234955,West,2021,4,April,2021-04,-110170.0,-35.51923138923816,Undervalued,False,False,False,False
2021-04-29,2021,Waterbury,143500.0,123751.0,Four Family,Fourplex,8,8,2897.0,1.0234955,North,2021,4,April,2021-04,-19749.0,-13.762369337979093,Undervalued,False,False,False,False
2021-04-29,2021,West Hartford,306040.0,540000.0,?,Detached House,3,2,967.0,1.0234955,South,2021,4,April,2021-04,233960.0,76.44752319958175,Overvalued,False,False,False,False
2021-04-29,2021,Bridgeport,130430.0,220000.0,Three Family,Triplex,6,6,1960.0,1.0234955,West,2021,4,April,2021-04,89570.0,68.67285133788239,Overvalued,False,False,False,False
2021-04-29,2021,Waterbury,56610.0,73500.0,Single Family,Detached House,3,1,1080.0,1.0234955,West,2021,4,April,2021-04,16890.0,29.83571807101219,Overvalued,False,False,False,False
2021-04-30,2021,Greenwich,5958120.0,9400000.0,Single Family,Detached House,3,3,1080.0,1.0234955,West,2021,4,April,2021-04,3441880.0,57.76788651453815,Overvalued,True,True,True,False
2021-04-30,2021,Stamford,754580.0,1200000.0,Single Family,Detached House,3,2,1021.0,1.0234955,West,2021,4,April,2021-04,445420.0,59.02886373876859,Overvalued,False,False,False,False
2021-04-30,2021,Bridgeport,89810.0,175000.0,Two Family,Duplex,4,4,1236.0,1.0234955,North,2021,4,April,2021-04,85190.0,94.85580670303975,Overvalued,False,False,False,False
2021-04-30,2021,West Hartford,161280.0,220000.0,Single Family,Detached House,3,1,976.0,1.0234955,East,2021,4,April,2021-04,58720.0,36.40873015873016,Overvalued,False,False,False,False
2021-04-30,2021,Waterbury,71470.0,89900.0,Three Family,Triplex,6,5,1875.0,1.0234955,East,2021,4,April,2021-04,18430.0,25.787043514761436,Overvalued,False,False,False,False
2021-04-30,2021,Waterbury,145720.0,190000.0,?,Detached House,3,3,924.0,1.0234955,North,2021,4,April,2021-04,44280.0,30.38704364534724,Overvalued,False,False,False,False
2021-04-30,2021,Waterbury,66550.0,113000.0,Single Family,Detached House,3,3,938.0,1.0234955,North,2021,4,April,2021-04,46450.0,69.79714500375658,Overvalued,False,False,False,False
2021-05-01,2021,Bridgeport,123490.0,180000.0,Single Family,Detached House,3,1,1035.0,1.0234955,South,2021,5,May,2021-05,56510.0,45.76079034739655,Overvalued,False,False,False,False
2021-05-01,2021,Greenwich,788200.0,2433600.0,Single Family,Detached House,3,2,972.0,1.0234955,North,2021,5,May,2021-05,1645400.0,208.75412331895458,Overvalued,True,False,True,True
2021-05-01,2021,Waterbury,75420.0,142500.0,Single Family,Detached House,3,3,1062.0,1.0234955,East,2021,5,May,2021-05,67080.0,88.94192521877487,Overvalued,False,False,False,False
2021-05-01,2021,Stamford,515110.0,660000.0,Single Family,Detached House,3,1,996.0,1.0234955,East,2021,5,May,2021-05,144890.0,28.1279726660325,Overvalued,False,False,False,False
2021-05-01,2021,Unknown,123490.0,180000.0,Single Family,Detached House,3,2,914.0,1.0234955,West,2021,5,May,2021-05,56510.0,45.76079034739655,Overvalued,False,False,False,False
2021-05-02,2021,Greenwich,992040.0,1275000.0,Single Family,Detached House,3,1,904.0,1.0234955,South,2021,5,May,2021-05,282960.0,28.52304342566832,Overvalued,False,True,False,False
2021-05-02,2021,Waterbury,64850.0,111000.0,?,Detached House,3,2,918.0,1.0234955,West,2021,5,May,2021-05,46150.0,71.16422513492675,Overvalued,False,False,False,False
2021-05-03,2021,Waterbury,65540.0,135000.0,Single Family,Detached House,3,1,981.0,1.0234955,South,2021,5,May,2021-05,69460.0,105.98108025633202,Overvalued,False,False,False,False
2021-05-03,2021,Waterbury,71680.0,52500.0,Two Family,Duplex,4,3,1021.0,1.0234955,East,2021,5,May,2021-05,-19180.0,-26.7578125,Undervalued,False,False,False,False
2021-05-03,2021,Waterbury,94330.0,102500.0,Three Family,Triplex,6,4,1973.0,1.0234955,West,2021,5,May,2021-05,8170.0,8.661083430509912,Overvalued,False,False,False,False
2021-05-06,2021,Waterbury,133000.0,163500.0,Single Family,Detached House,3,2,945.0,1.0234955,South,2021,5,May,2021-05,30500.0,22.932330827067666,Overvalued,False,False,False,False
2021-05-06,2021,Bridgeport,105450.0,240000.0,Two Family,Duplex,4,3,1457.0,1.0234955,North,2021,5,May,2021-05,134550.0,127.59601706970128,Overvalued,False,False,False,False
2021-05-06,2021,Greenwich,653310.0,800000.0,Single Family,Detached House,3,2,962.0,1.0234955,East,2021,5,May,2021-05,146690.0,22.4533529258698,Overvalued,False,False,False,False
2021-05-07,2021,Fairfield,324030.0,559000.0,?,Detached House,3,1,1004.0,1.0234955,East,2021,5,May,2021-05,234970.0,72.51489059654969,Overvalued,False,False,False,False
2021-05-07,2021,Waterbury,53360.0,71500.0,Single Family,Detached House,3,1,979.0,1.0234955,East,2021,5,May,2021-05,18140.0,33.99550224887557,Overvalued,False,False,False,False
2021-05-07,2021,Waterbury,63020.0,70000.0,Single Family,Detached House,3,3,977.0,1.0234955,West,2021,5,May,2021-05,6980.0,11.075848936845446,Overvalued,False,False,False,False
2021-05-07,2021,Stamford,2102190.0,3400000.0,?,Detached House,3,3,925.0,1.0234955,South,2021,5,May,2021-05,1297810.0,61.736094263601295,Overvalued,True,True,True,False
2021-05-08,2021,Greenwich,801920.0,1165000.0,Single Family,Detached House,3,2,937.0,1.0234955,South,2021,5,May,2021-05,363080.0,45.276336791699926,Overvalued,False,False,False,False
2021-05-09,2021,Waterbury,79530.0,84000.0,Single Family,Detached House,3,3,1097.0,1.0234955,North,2021,5,May,2021-05,4470.0,5.620520558279894,Overvalued,False,False,False,False
2021-05-09,2021,Greenwich,1233890.0,1146500.0,Single Family,Detached House,3,3,1010.0,1.0234955,West,2021,5,May,2021-05,-87390.0,-7.082478989212977,Undervalued,False,True,False,False
2021-05-10,2021,Fairfield,306670.0,398000.0,Single Family,Detached House,3,1,967.0,1.0234955,South,2021,5,May,2021-05,91330.0,29.781198030456192,Overvalued,False,False,False,False
2021-05-10,2021,Unknown,227780.0,373800.0,Two Family,Duplex,4,4,1462.0,1.0234955,South,2021,5,May,2021-05,146020.0,64.10571604179471,Overvalued,False,False,False,False
2021-05-10,2021,Waterbury,83190.0,90000.0,Single Family,Detached House,3,3,927.0,1.0234955,East,2021,5,May,2021-05,6810.0,8.186080057699243,Overvalued,False,False,False,False
2021-05-10,2021,Fairfield,303800.0,360000.0,Single Family,Detached House,3,2,1095.0,1.0234955,West,2021,5,May,2021-05,56200.0,18.4990125082291,Overvalued,False,False,False,False
2021-05-10,2021,West Hartford,213920.0,342000.0,Single Family,Detached House,3,3,1021.0,1.0234955,South,2021,5,May,2021-05,128080.0,59.872849663425576,Overvalued,False,False,False,False
2021-05-13,2021,Bridgeport,127430.0,250000.0,Three Family,Triplex,6,6,2103.0,1.0234955,North,2021,5,May,2021-05,122570.0,96.18614141097072,Overvalued,False,False,False,False
2021-05-13,2021,Bridgeport,213970.0,338000.0,?,Duplex,4,3,1295.0,1.0234955,North,2021,5,May,2021-05,124030.0,57.966070009814466,Overvalued,False,False,False,False
2021-05-13,2021,Stamford,528300.0,775000.0,Single Family,Detached House,3,2,919.0,1.0234955,North,2021,5,May,2021-05,246700.0,46.696952489116036,Overvalued,False,False,False,False
2021-05-14,2021,West Hartford,559650.0,835000.0,Single Family,Detached House,3,3,1021.0,1.0234955,North,2021,5,May,2021-05,275350.0,49.20039310283213,Overvalued,False,False,False,False
2021-05-15,2021,Bridgeport,114600.0,227000.0,Single Family,Detached House,3,3,941.0,1.0234955,West,2021,5,May,2021-05,112400.0,98.08027923211169,Overvalued,False,False,False,False
2021-05-15,2021,West Hartford,205450.0,322000.0,Single Family,Detached House,3,2,1000.0,1.0234955,North,2021,5,May,2021-05,116550.0,56.72913117546848,Overvalued,False,False,False,False
2021-05-15,2021,Bridgeport,218250.0,420000.0,Two Family,Duplex,4,3,1493.0,1.0234955,East,2021,5,May,2021-05,201750.0,92.43986254295532,Overvalued,False,False,False,False
2021-05-15,2021,Bridgeport,177190.0,160000.0,?,Detached House,3,2,1030.0,1.0234955,East,2021,5,May,2021-05,-17190.0,-9.701450420452622,Undervalued,False,False,False,False
2021-05-16,2021,Unknown,126770.0,222000.0,Single Family,Detached House,3,2,1036.0,1.0234955,East,2021,5,May,2021-05,95230.0,75.12029660014198,Overvalued,False,False,False,False
2021-05-16,2021,Greenwich,1946140.0,2500000.0,Single Family,Detached House,3,3,1049.0,1.0234955,North,2021,5,May,2021-05,553860.0,28.45941196419579,Overvalued,True,True,True,False
2021-05-16,2021,Waterbury,31000.0,130000.0,Three Family,Triplex,6,6,1921.0,1.0234955,East,2021,5,May,2021-05,99000.0,319.3548387096774,Overvalued,False,False,False,True
2021-05-17,2021,Waterbury,37850.0,60000.0,?,Detached House,3,3,1016.0,1.0234955,West,2021,5,May,2021-05,22150.0,58.520475561426686,Overvalued,False,False,False,False
2021-05-17,2021,Stamford,365560.0,650000.0,Two Family,Duplex,4,3,1440.0,1.0234955,East,2021,5,May,2021-05,284440.0,77.80938833570413,Overvalued,False,False,False,False
2021-05-20,2021,Fairfield,199850.0,388000.0,Single Family,Detached House,3,2,1097.0,1.0234955,West,2021,5,May,2021-05,188150.0,94.14560920690518,Overvalued,False,False,False,False
2021-05-20,2021,West Hartford,245910.0,395000.0,Single Family,Detached House,3,1,997.0,1.0234955,North,2021,5,May,2021-05,149090.0,60.62787198568582,Overvalued,False,False,False,False
2021-05-20,2021,West Hartford,304080.0,390000.0,?,Detached House,3,1,1006.0,1.0234955,South,2021,5,May,2021-05,85920.0,28.25572217837411,Overvalued,False,False,False,False
2021-05-21,2021,Stamford,297890.0,395000.0,Single Family,Detached House,3,3,980.0,1.0234955,North,2021,5,May,2021-05,97110.0,32.5992816140186,Overvalued,False,False,False,False
2021-05-22,2021,Unknown,1204000.0,2120000.0,Single Family,Detached House,3,3,1021.0,1.0234955,South,2021,5,May,2021-05,916000.0,76.0797342192691,Overvalued,True,True,True,False
2021-05-22,2021,Bridgeport,134990.0,349000.0,?,Triplex,6,5,2196.0,1.0234955,East,2021,5,May,2021-05,214010.0,158.5376694569968,Overvalued,False,False,False,True
2021-05-22,2021,Greenwich,1899450.0,1850000.0,Single Family,Detached House,3,1,1035.0,1.0234955,West,2021,5,May,2021-05,-49450.0,-2.6033851904498673,Fair,True,True,False,False
2021-05-22,2021,Bridgeport,115760.0,130000.0,Two Family,Duplex,4,3,1356.0,1.0234955,South,2021,5,May,2021-05,14240.0,12.301313061506566,Overvalued,False,False,False,False
2021-05-22,2021,Waterbury,74730.0,120000.0,Two Family,Duplex,4,3,1248.0,1.0234955,East,2021,5,May,2021-05,45270.0,60.57808109193095,Overvalued,False,False,False,False
2021-05-22,2021,Waterbury,85700.0,179900.0,Single Family,Detached House,3,2,973.0,1.0234955,West,2021,5,May,2021-05,94200.0,109.91831971995332,Overvalued,False,False,False,False
2021-05-23,2021,Greenwich,3303300.0,3500000.0,Single Family,Detached House,3,2,1097.0,1.0234955,West,2021,5,May,2021-05,196700.0,5.954651409196863,Overvalued,True,True,False,False
2021-05-23,2021,Stamford,708520.0,1070000.0,Single Family,Detached House,3,1,989.0,1.0234955,West,2021,5,May,2021-05,361480.0,51.01902557443685,Overvalued,False,False,False,False
2021-05-23,2021,Unknown,555660.0,533336.0,Single Family,Detached House,3,1,1021.0,1.0234955,North,2021,5,May,2021-05,-22324.0,-4.017564697836807,Fair,False,False,False,False
2021-05-24,2021,Greenwich,666190.0,870000.0,Single Family,Detached House,3,1,1062.0,1.0234955,East,2021,5,May,2021-05,203810.0,30.593374262597756,Overvalued,False,False,False,False
2021-05-28,2021,West Hartford,149730.0,237000.0,Single Family,Detached House,3,1,991.0,1.0234955,East,2021,5,May,2021-05,87270.0,58.28491284311761,Overvalued,False,False,False,False
2021-05-28,2021,Stamford,285210.0,445000.0,Single Family,Detached House,3,3,1021.0,1.0234955,South,2021,5,May,2021-05,159790.0,56.02538480417938,Overvalued,False,False,False,False
2021-05-28,2021,Stamford,441500.0,675000.0,Single Family,Detached House,3,2,1017.0,1.0234955,South,2021,5,May,2021-05,233500.0,52.88788221970555,Overvalued,False,False,False,False
2021-05-28,2021,Unknown,135100.0,235000.0,Single Family,Detached House,3,3,957.0,1.0234955,West,2021,5,May,2021-05,99900.0,73.94522575869726,Overvalued,False,False,False,False
2021-05-29,2021,Bridgeport,194730.0,282500.0,?,Detached House,3,3,1021.0,1.0234955,South,2021,5,May,2021-05,87770.0,45.07266471524675,Overvalued,False,False,False,False
2021-05-29,2021,Waterbury,74120.0,125000.0,Single Family,Detached House,3,3,903.0,1.0234955,North,2021,5,May,2021-05,50880.0,68.64543982730706,Overvalued,False,False,False,False
2021-05-29,2021,Fairfield,164710.0,270000.0,Single Family,Detached House,3,1,1021.0,1.0234955,East,2021,5,May,2021-05,105290.0,63.924473316738506,Overvalued,False,False,False,False
2021-05-29,2021,Bridgeport,113450.0,99500.0,Two Family,Duplex,4,4,1379.0,1.0234955,West,2021,5,May,2021-05,-13950.0,-12.296165711767298,Undervalued,False,False,False,False
2021-05-30,2021,Stamford,399360.0,492000.0,Single Family,Detached House,3,3,971.0,1.0234955,North,2021,5,May,2021-05,92640.0,23.197115384615387,Overvalued,False,False,False,False
2021-05-30,2021,Greenwich,1139040.0,1212500.0,Single Family,Detached House,3,2,910.0,1.0234955,West,2021,5,May,2021-05,73460.0,6.449290630706559,Overvalued,False,True,False,False
2021-05-30,2021,West Hartford,200340.0,349900.0,Single Family,Detached House,3,3,1062.0,1.0234955,North,2021,5,May,2021-05,149560.0,74.65308974742936,Overvalued,False,False,False,False
2021-05-30,2021,West Hartford,225960.0,364500.0,Two Family,Duplex,4,3,1430.0,1.0234955,West,2021,5,May,2021-05,138540.0,61.31173659054699,Overvalued,False,False,False,False
2021-05-30,2021,Fairfield,1227240.0,1350000.0,Single Family,Detached House,3,2,1045.0,1.0234955,East,2021,5,May,2021-05,122760.0,10.002933411557642,Overvalued,True,True,False,False
2021-05-30,2021,West Hartford,231140.0,258000.0,Single Family,Detached House,3,3,1082.0,1.0234955,South,2021,5,May,2021-05,26860.0,11.620662801765164,Overvalued,False,False,False,False
2021-05-30,2021,Unknown,505400.0,825000.0,Single Family,Detached House,3,1,1038.0,1.0234955,West,2021,5,May,2021-05,319600.0,63.23703996834191,Overvalued,False,False,False,False
2021-05-30,2021,Fairfield,438200.0,650000.0,Single Family,Detached House,3,2,1021.0,1.0234955,West,2021,5,May,2021-05,211800.0,48.334094020994975,Overvalued,False,False,False,False
2021-05-31,2021,Fairfield,306950.0,592000.0,Single Family,Detached House,3,3,1021.0,1.0234955,North,2021,5,May,2021-05,285050.0,92.86528750610849,Overvalued,False,False,False,False
2021-05-31,2021,Bridgeport,36060.0,334000.0,?,Detached House,3,1,1097.0,1.0234955,East,2021,5,May,2021-05,297940.0,826.2340543538547,Overvalued,False,False,False,True
2021-06-02,2021,Waterbury,71870.0,130000.0,Single Family,Detached House,3,2,1059.0,1.0234955,East,2021,6,June,2021-06,58130.0,80.88214832336162,Overvalued,False,False,False,False
2021-06-03,2021,Waterbury,92140.0,210000.0,Four Family,Fourplex,8,6,2506.0,1.0234955,West,2021,6,June,2021-06,117860.0,127.91404384632081,Overvalued,False,False,False,False
2021-06-03,2021,West Hartford,176190.0,294000.0,Single Family,Detached House,3,3,1086.0,1.0234955,West,2021,6,June,2021-06,117810.0,66.86531585220501,Overvalued,False,False,False,False
2021-06-03,2021,Bridgeport,144750.0,189000.0,Single Family,Detached House,3,2,1013.0,1.0234955,West,2021,6,June,2021-06,44250.0,30.569948186528496,Overvalued,False,False,False,False
2021-06-03,2021,Bridgeport,98820.0,91500.0,Two Family,Duplex,4,4,1348.0,1.0234955,South,2021,6,June,2021-06,-7320.0,-7.4074074074074066,Undervalued,False,False,False,False
